***FINAL QUEST COM***
wait: [[blacksmith1,isAlive,true,z,zz,zzz],[doctor1,listStatusNOT,Captured,z,zz,zzz],[doctor1,isAlive,true,z,zz,zzz]]
goto: [[player,sameLocation,merchant1,z,zz,zzz],[merchant1,isAlive,true,z,zz,zzz],[blacksmith1,isAlive,true,z,zz,zzz],[doctor1,listStatusNOT,Captured,z,zz,zzz],[doctor1,isAlive,true,z,zz,zzz]]
examine: [[blacksmith1,isAlive,true,z,zz,zzz],[doctor1,listStatusNOT,Captured,z,zz,zzz],[doctor1,isAlive,true,z,zz,zzz]]
wait: [[blacksmith1,isAlive,true,z,zz,zzz],[doctor1,listStatusNOT,Captured,z,zz,zzz],[doctor1,isAlive,true,z,zz,zzz]]
capture: [[doctor1,listStatus,Captured,z,zz,zzz],[doctor1,isAlive,true,z,zz,zzz],[blacksmith1,isAlive,true,z,zz,zzz]]
explore: [[player,sameLocation,doctor1,z,zz,zzz],[blacksmith1,isAlive,true,z,zz,zzz]]
report: [[player,sameLocation,blacksmith1,z,zz,zzz],[blacksmith1,isAlive,true,z,zz,zzz]]
***FINAL QUEST COM***

C:/Users/user/Desktop/Prolog Test/TextPrintFromProlog/h

[filesa1c1d1e1f10g1h1.txt, filesa1c1d1e1f11g1h1.txt, filesa1c1d1e1f12g1h1.txt, filesa1c1d1e1f13g1h1.txt, filesa1c1d1e1f14g1h1.txt, filesa1c1d1e1f15g1h1.txt, filesa1c1d1e1f16g1h1.txt, filesa1c1d1e1f17g1h1.txt, filesa1c1d1e1f18g1h1.txt, filesa1c1d1e1f19g1h1.txt, filesa1c1d1e1f1g1h1.txt, filesa1c1d1e1f3g1h1.txt, filesa1c1d1e1f4g1h1.txt, filesa1c1d1e1f5g1h1.txt, filesa1c1d1e1f6g1h1.txt, filesa1c1d1e1f7g1h1.txt, filesa1c1d1e1f8g1h1.txt, filesa1c1d1e1f9g1h1.txt]

[h,sa1c1d1e1f10g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,doctor1,soldier3,char_die,soldier3,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,ac_move_from_to,city,jail,player,move_from_to,city,jail,player,ac_capture,thief1,player,capture,thief1,player,criminal_lockpick_escape_jail,thief1,start_new_component,ac_move_from_to,jail,city,player,move_from_to,jail,city,player,start_new_component,no_action_need]
[h,sa1c1d1e1f11g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,doctor1,miner1,char_die,miner1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,ac_move_from_to,city,forest,player,move_from_to,city,forest,player,ac_direct_attack,player,lumberjack1,char_die,lumberjack1,start_new_component,ac_move_from_to,forest,city,player,move_from_to,forest,city,player,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,start_new_component,no_action_need]
[h,sa1c1d1e1f12g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,blacksmith1,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,blacksmith1,soldier1,criminal_escort_to_jail_also_lose_crime,blacksmith1,soldier1,ac_hire_to_attack,player,soldier1,king,char_die,king,ac_capture,doctor1,player,capture,doctor1,player,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f13g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,blacksmith1,soldier3,char_die,soldier3,soldier_capture_criminal,blacksmith1,soldier1,criminal_escort_to_jail_also_lose_crime,blacksmith1,soldier1,ac_capture,soldier1,player,capture,soldier1,player,ac_hire_to_attack,player,doctor1,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f14g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,blacksmith1,thief1,char_die,thief1,soldier_capture_criminal,blacksmith1,soldier1,criminal_escort_to_jail_also_lose_crime,blacksmith1,soldier1,ac_capture,doctor1,player,capture,doctor1,player,ac_move_from_to,city,forest,player,move_from_to,city,forest,player,start_new_component,ac_move_from_to,forest,city,player,move_from_to,forest,city,player,start_new_component,no_action_need]
[h,sa1c1d1e1f15g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,blacksmith1,miner1,char_die,miner1,soldier_capture_criminal,blacksmith1,soldier1,criminal_escort_to_jail_also_lose_crime,blacksmith1,soldier1,ac_capture,doctor1,player,capture,doctor1,player,ac_direct_attack,player,soldier1,friend_block,merchant1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f16g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,blacksmith1,merchant1,char_die,merchant1,soldier_capture_criminal,blacksmith1,soldier1,criminal_escort_to_jail_also_lose_crime,blacksmith1,soldier1,ac_take_corpse,potion_poison,merchant1,player,pick_up,potion_poison,player,merchant1,ac_hire_to_attack,player,doctor1,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f17g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_capture,mob_npc_1,player,capture,mob_npc_1,player,ac_direct_attack,player,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_hire_to_attack,player,doctor1,king,char_die,king,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f18g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_capture,blacksmith1,player,capture,blacksmith1,player,ac_direct_attack,player,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_capture,doctor1,player,capture,doctor1,player,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f19g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,blacksmith1,lumberjack1,char_die,lumberjack1,soldier_capture_criminal,blacksmith1,soldier1,criminal_escort_to_jail_also_lose_crime,blacksmith1,soldier1,ac_free,blacksmith1,player,free,blacksmith1,player,ac_hire_to_attack,player,doctor1,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f1g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_direct_attack,player,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_direct_attack,player,soldier1,friend_block,merchant1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_hire_to_attack,player,doctor1,king,char_die,king,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f3g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_direct_attack,player,merchant1,friend_block,soldier1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_direct_attack,player,soldier1,friend_block,merchant1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_capture,doctor1,player,capture,doctor1,player,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f4g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,mob_npc_1,king,char_die,king,soldier_capture_criminal,mob_npc_1,soldier1,criminal_escort_to_jail_also_lose_crime,mob_npc_1,soldier1,ac_hire_to_attack,player,soldier1,mob_npc_1,char_die,mob_npc_1,ac_hire_to_attack,player,doctor1,thief1,char_die,thief1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,soldier_capture_criminal,soldier1,soldier3,criminal_escort_to_jail_also_lose_crime,soldier1,soldier3,start_new_component,ac_move_from_to,city,jail,player,move_from_to,city,jail,player,start_new_component,no_action_need]
[h,sa1c1d1e1f5g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,mob_npc_1,soldier1,friend_block,merchant1,soldier_capture_criminal,mob_npc_1,soldier1,criminal_escort_to_jail_also_lose_crime,mob_npc_1,soldier1,ac_direct_attack,player,soldier1,friend_block,merchant1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_hire_to_attack,player,doctor1,mob_npc_1,char_die,mob_npc_1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f6g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,mob_npc_1,soldier3,char_die,soldier3,soldier_capture_criminal,mob_npc_1,soldier1,criminal_escort_to_jail_also_lose_crime,mob_npc_1,soldier1,ac_direct_attack,player,soldier1,friend_block,merchant1,soldier_capture_criminal,player,soldier1,criminal_escort_to_jail_also_lose_crime,player,soldier1,ac_capture,doctor1,player,capture,doctor1,player,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f7g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,mob_npc_1,miner1,char_die,miner1,soldier_capture_criminal,mob_npc_1,soldier1,criminal_escort_to_jail_also_lose_crime,mob_npc_1,soldier1,ac_hire_to_attack,player,doctor1,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,ac_move_from_to,city,forest,player,move_from_to,city,forest,player,start_new_component,ac_move_from_to,forest,city,player,move_from_to,forest,city,player,start_new_component,no_action_need]
[h,sa1c1d1e1f8g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,mob_npc_1,lumberjack1,char_die,lumberjack1,soldier_capture_criminal,mob_npc_1,soldier1,criminal_escort_to_jail_also_lose_crime,mob_npc_1,soldier1,ac_hire_to_attack,player,doctor1,mob_npc_1,char_die,mob_npc_1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,ac_direct_attack,player,merchant1,char_die,merchant1,start_new_component,no_action_need,start_new_component,no_action_need]
[h,sa1c1d1e1f9g1,start_new_component,no_action_need,start_new_component,ac_move_from_to,palace,city,player,move_from_to,palace,city,player,start_new_component,no_action_need,start_new_component,no_action_need,start_new_component,ac_hire_to_attack,player,mob_npc_1,merchant1,friend_block,soldier1,soldier_capture_criminal,mob_npc_1,soldier1,criminal_escort_to_jail_also_lose_crime,mob_npc_1,soldier1,ac_hire_to_attack,player,doctor1,merchant1,char_die,merchant1,soldier_capture_criminal,doctor1,soldier1,criminal_escort_to_jail_also_lose_crime,doctor1,soldier1,ac_take_corpse,potion_poison,merchant1,player,pick_up,potion_poison,player,merchant1,start_new_component,no_action_need,start_new_component,no_action_need]

Final statistic of this cycle

Number of Quest Generation attempt: 23
Number of Quest Restart because dead-end: 0
Number of path: 18
Word             Count
-----------------------
char_die            29
soldier3            8
move_from_to        27
criminal_lockpick_escape_jail1
friend_block        8
mob_npc_1           42
soldier_capture_criminal31
soldier1            76
no_action_need][h   17
palace              36
criminal_escort_to_jail_also_lose_crime33
sa1c1d1e1f11g1      1
king                8
capture             10
sa1c1d1e1f15g1      1
jail                6
sa1c1d1e1f13g1      1
sa1c1d1e1f19g1      1
ac_take_corpse      2
sa1c1d1e1f17g1      1
sa1c1d1e1f5g1       1
sa1c1d1e1f3g1       1
start_new_component 126
sa1c1d1e1f9g1       1
sa1c1d1e1f7g1       1
merchant1           18
forest              12
lumberjack1         6
city                54
thief1              7
sa1c1d1e1f1g1       1
ac_direct_attack    11
potion_poison       4
free                1
player              135
ac_capture          10
sa1c1d1e1f12g1      1
sa1c1d1e1f10g1      1
sa1c1d1e1f16g1      1
no_action_need]     1
miner1              6
ac_hire_to_attack   26
sa1c1d1e1f14g1      1
[h                  1
no_action_need      67
ac_move_from_to     27
sa1c1d1e1f18g1      1
doctor1             44
sa1c1d1e1f4g1       1
pick_up             2
sa1c1d1e1f8g1       1
sa1c1d1e1f6g1       1
blacksmith1         22
ac_free             1
